aX,aY,aZ,gX,gY,gZ
-1.018,-0.995,2.144,-51.147,-115.540,-141.541
-0.879,-0.953,1.617,-2.136,-52.979,-116.882
-0.876,-0.852,1.283,20.386,-29.236,-102.112
-1.069,-0.723,0.590,38.208,-5.371,-67.749
-1.052,-0.606,0.484,30.701,-27.771,-39.612
-0.870,-0.509,0.739,-7.202,-40.222,-26.611
-0.703,-0.471,1.161,-38.452,-49.500,-6.287
-0.667,-0.469,1.307,-39.185,-43.152,-0.366
-0.638,-0.355,1.391,-17.090,-18.066,6.836
-0.643,-0.304,1.304,-2.319,-6.653,5.554
-0.766,-0.438,1.094,11.292,5.188,-0.122
-0.767,-0.526,1.031,12.634,5.798,-0.671
-0.731,-0.549,0.951,15.320,2.808,4.822
-0.702,-0.476,0.928,11.292,2.319,16.907
-0.636,-0.295,0.935,8.423,-0.549,18.311
-0.590,-0.221,0.941,3.479,-3.845,15.442
-0.531,-0.149,0.928,-5.737,-4.150,13.000
-0.511,-0.159,0.914,-8.423,-3.052,4.578
-0.500,-0.241,0.879,-7.874,-2.991,0.977
-0.481,-0.286,0.856,-5.371,-1.770,-2.869
-0.495,-0.313,0.834,-5.066,-0.427,-3.906
-0.473,-0.388,0.804,-4.395,-0.061,-5.127
-0.474,-0.407,0.805,-4.028,-0.854,-4.150
-0.471,-0.407,0.777,-2.808,-4.089,-2.502
-0.457,-0.403,0.784,-4.395,-4.333,-0.427
-0.430,-0.414,0.800,-4.700,-4.395,0.183
-0.442,-0.433,0.793,-3.174,-3.052,0.793
-0.446,-0.437,0.778,-0.610,-3.174,0.061
-0.435,-0.440,0.764,4.761,-2.686,-1.709
-0.426,-0.423,0.764,7.935,-3.235,-2.625
-0.435,-0.421,0.754,7.935,-4.028,-3.906
-0.433,-0.443,0.774,-1.282,-3.296,-0.305
-0.428,-0.458,0.818,-3.174,-2.563,1.709
-0.422,-0.454,0.833,-3.296,-1.526,3.418
-0.418,-0.442,0.832,0.122,0.366,3.601
-0.415,-0.423,0.823,3.296,1.526,3.418
-0.428,-0.430,0.809,3.662,1.160,3.418
-0.417,-0.432,0.821,4.822,-0.122,3.113
-0.411,-0.438,0.837,6.104,0.488,4.028
-0.418,-0.440,0.838,4.578,1.770,4.761
-0.411,-0.424,0.841,2.441,2.747,5.798
-0.410,-0.404,0.837,0.610,3.601,6.897
-0.437,-0.388,0.798,-1.099,5.127,7.324
-0.437,-0.382,0.793,-0.610,4.578,6.836
-0.429,-0.381,0.791,-1.038,1.770,5.310
-0.428,-0.404,0.811,-3.113,-0.061,5.066
-0.413,-0.434,0.856,-4.028,-0.244,5.188
-0.405,-0.427,0.879,-2.380,3.174,7.690
-0.418,-0.393,0.870,-2.197,5.066,8.057
-0.426,-0.364,0.823,1.953,6.104,6.348
-0.434,-0.354,0.818,3.174,5.188,5.371
-0.421,-0.343,0.821,2.258,4.211,4.089
-0.427,-0.355,0.815,0.916,4.211,3.235
-0.426,-0.378,0.825,-3.113,3.601,2.869
-0.432,-0.394,0.820,-3.784,3.784,2.563
-0.430,-0.400,0.809,-3.479,3.845,2.319
-0.436,-0.398,0.790,-2.441,4.028,2.502
-0.434,-0.388,0.766,1.038,1.587,1.709
-0.424,-0.371,0.770,1.038,0.061,1.892
-0.418,-0.355,0.791,0.122,-1.343,2.136
-0.411,-0.341,0.798,-0.610,-1.343,2.136
-0.422,-0.357,0.798,-2.625,-1.953,1.038
-0.418,-0.370,0.803,-3.601,-3.113,0.488
-0.407,-0.401,0.812,-3.113,-3.540,0.244
-0.402,-0.399,0.816,-1.038,-1.709,1.343
-0.409,-0.409,0.807,-1.221,-1.099,1.892
-0.420,-0.406,0.801,-1.038,-1.038,1.953
-0.428,-0.404,0.794,-0.427,-1.343,1.709
-0.427,-0.389,0.792,-1.526,-2.319,2.258
-0.418,-0.374,0.809,-0.671,-2.625,2.075
-0.419,-0.354,0.813,0.061,-1.709,1.526
-0.422,-0.363,0.808,1.526,-2.380,-0.732
-0.409,-0.367,0.816,2.197,-2.686,-1.465
-0.415,-0.388,0.815,2.563,-2.197,-1.709
-0.417,-0.392,0.817,0.977,-2.319,-1.160
-0.421,-0.387,0.830,-2.197,-2.197,0.183
-0.421,-0.382,0.831,-3.357,-1.953,0.671
-0.427,-0.381,0.828,-3.784,-0.671,1.892
-0.426,-0.378,0.826,-3.601,-0.183,2.441
-0.441,-0.382,0.835,-2.014,0.183,2.808
-0.438,-0.380,0.832,-1.587,0.488,2.136
-0.438,-0.390,0.855,-2.747,0.427,2.258
-0.427,-0.414,0.869,-3.052,1.038,2.930
-0.386,-0.420,0.897,-0.366,4.822,6.592
-0.406,-0.395,0.897,2.625,7.202,7.446
-0.390,-0.378,0.871,3.906,10.376,5.127
-0.414,-0.367,0.835,4.517,11.047,5.310
-0.418,-0.374,0.823,5.798,9.888,3.235
-0.418,-0.378,0.802,6.714,9.399,3.235
-0.416,-0.379,0.760,6.592,8.118,3.052
-0.422,-0.385,0.756,4.822,6.836,3.662
-0.416,-0.405,0.773,2.686,5.249,4.456
-0.406,-0.415,0.811,2.380,5.188,5.554
-0.376,-0.423,0.862,3.357,6.714,7.263
-0.345,-0.415,0.853,2.930,9.277,8.728
-0.399,-0.425,0.873,5.249,13.428,12.207
-0.413,-0.411,0.842,6.897,14.587,11.719
-0.374,-0.361,0.801,9.094,14.465,9.949
-0.387,-0.349,0.796,9.094,13.855,10.681
-0.388,-0.373,0.791,8.667,12.878,10.986
-0.372,-0.369,0.826,8.545,11.963,8.972
-0.359,-0.398,0.843,9.033,12.024,10.742
-0.378,-0.425,0.844,10.376,13.916,11.230
-0.380,-0.462,0.849,14.282,15.808,10.559
-0.378,-0.472,0.805,15.747,16.785,11.047
-0.387,-0.441,0.841,12.390,20.081,14.771
-0.368,-0.444,0.839,11.414,20.996,16.357
-0.369,-0.457,0.835,4.150,20.996,19.836
-0.373,-0.485,0.832,1.099,22.766,23.132
-0.357,-0.496,0.874,-1.953,27.466,28.259
-0.362,-0.497,0.896,-0.488,30.823,30.151
-0.373,-0.526,0.922,5.859,37.964,32.593
-0.372,-0.557,0.944,10.803,46.875,34.119
-2.292,-0.390,1.421,-156.860,-211.609,-133.850
-2.456,-0.464,1.723,-165.161,-217.224,-135.742
-2.571,-0.811,2.331,-153.259,-227.722,-148.560
-2.004,-1.275,2.998,-117.004,-210.999,-162.292
-1.726,-1.531,3.177,-91.370,-180.115,-161.438
-1.362,-1.720,2.400,3.357,-93.689,-140.259
-1.333,-1.544,1.857,111.511,-10.010,-89.844
-1.316,-0.971,0.876,125.610,6.958,-64.514
-1.158,-0.406,0.703,67.871,-5.920,-23.132
-1.010,-0.279,0.855,24.963,-18.005,-13.184
-0.815,-0.335,1.169,-31.189,-30.212,-7.324
-0.753,-0.375,1.253,-36.865,-29.419,-5.554
-0.716,-0.352,1.224,-17.578,-19.714,-4.395
-0.705,-0.286,1.117,-7.263,-15.991,-5.859
-0.647,-0.241,0.973,-13.672,-17.761,-11.169
-0.612,-0.342,0.884,-33.752,-24.048,-15.503
-0.580,-0.341,0.866,-37.170,-26.367,-15.015
-0.543,-0.318,0.876,-31.372,-24.231,-11.353
-0.560,-0.310,0.873,-28.931,-21.484,-9.705
-0.579,-0.315,0.841,-27.344,-14.099,-9.033
-0.557,-0.342,0.888,-23.437,-14.282,-9.888
-0.508,-0.358,0.890,-19.958,-14.343,-11.047
-0.547,-0.419,0.804,-13.794,-7.385,-12.207
-0.561,-0.441,0.771,-10.254,-6.836,-12.146
-0.553,-0.475,0.736,-4.272,-9.216,-11.292
-0.547,-0.477,0.731,-2.319,-10.925,-9.766
-0.533,-0.451,0.730,0.549,-10.742,-5.737
-0.531,-0.413,0.727,1.526,-8.667,-3.601
-0.533,-0.400,0.731,0.244,-7.568,-2.258
-0.534,-0.392,0.752,-3.479,-6.958,-1.282
-0.544,-0.398,0.760,-4.517,-6.714,-1.465
-0.546,-0.400,0.745,-6.531,-6.958,-1.892
-0.562,-0.417,0.735,-5.920,-8.850,-1.648
-0.548,-0.399,0.760,-4.456,-9.399,-0.977
-0.534,-0.379,0.799,-2.747,-8.179,0.122
-0.521,-0.367,0.814,-1.953,-6.592,0.427
-0.519,-0.370,0.808,-0.793,-3.174,0.305
-0.529,-0.383,0.792,0.305,-1.831,0.122
-0.557,-0.378,0.750,3.357,-1.404,-0.305
-0.552,-0.380,0.730,1.160,-5.798,-2.075
-0.549,-0.397,0.748,-2.197,-8.362,-2.258
-0.523,-0.412,0.823,-5.249,-9.949,-0.183
-0.521,-0.423,0.835,-4.578,-8.301,0.610
-0.527,-0.411,0.823,-1.282,-4.150,2.869
-0.529,-0.396,0.815,1.099,-2.014,4.211
-0.528,-0.371,0.794,0.916,-1.587,3.967
-0.528,-0.356,0.764,0.549,-1.343,2.747
-0.532,-0.348,0.752,0.427,-1.892,1.831
-0.540,-0.355,0.757,-1.648,-3.784,-0.122
-0.538,-0.357,0.769,-3.113,-4.639,-0.488
-0.524,-0.371,0.804,-2.686,-5.493,-1.587
-0.529,-0.392,0.817,-1.953,-5.005,-0.671
-0.509,-0.380,0.820,0.488,-2.380,0.671
-0.519,-0.373,0.797,-1.404,1.587,2.502
-0.529,-0.380,0.781,-1.831,2.686,2.258
-0.542,-0.377,0.753,-1.404,3.052,1.587
-0.542,-0.374,0.744,-1.709,2.075,0.671
-0.548,-0.399,0.731,-3.967,-0.305,-0.427
-0.544,-0.408,0.741,-4.211,-1.709,0.244
-0.520,-0.399,0.773,-3.113,-3.052,1.709
-0.517,-0.395,0.782,-1.404,-2.625,2.136
-0.512,-0.373,0.795,1.465,-0.488,3.052
-0.513,-0.357,0.791,2.686,1.465,3.479
-0.521,-0.336,0.750,2.502,3.418,1.648
-0.530,-0.347,0.723,0.977,3.052,0.732
-0.541,-0.371,0.693,-1.648,-0.122,0.305
-0.539,-0.377,0.702,-2.686,-2.441,0.366
-0.520,-0.371,0.755,-3.601,-5.127,0.305
-0.519,-0.373,0.771,-3.113,-4.333,0.244
-0.521,-0.370,0.777,-1.465,-3.418,0.732
-0.515,-0.323,0.769,0.916,-1.038,1.282
-0.522,-0.318,0.756,0.916,-0.244,0.366
-0.533,-0.332,0.744,-1.892,-0.366,-0.305
-0.531,-0.335,0.739,-2.014,-0.854,-0.549
-0.537,-0.346,0.732,-2.686,-2.380,-1.465
-0.531,-0.350,0.746,-3.723,-4.517,-1.831
-0.517,-0.366,0.786,-3.357,-4.822,-1.526
-0.513,-0.363,0.802,-0.366,-3.479,-1.343
-0.516,-0.347,0.798,0.793,-2.380,-1.221
-0.523,-0.338,0.766,0.916,-0.244,-2.502
-0.528,-0.342,0.754,-0.244,-0.488,-2.625
-0.523,-0.347,0.750,-3.052,-1.953,-2.441
-0.519,-0.362,0.764,-3.601,-2.869,-2.686
-0.520,-0.376,0.778,-2.930,-2.686,-2.808
-0.516,-0.382,0.796,-1.282,-1.221,-1.282
-0.517,-0.381,0.788,0.000,-0.305,-1.099
-0.527,-0.384,0.773,2.869,0.916,-0.977
-0.524,-0.382,0.769,3.357,1.709,0.000
-0.528,-0.375,0.755,2.808,1.526,0.427
-0.525,-0.365,0.757,1.343,0.916,1.160
-0.527,-0.365,0.757,-0.427,0.732,0.977
-0.525,-0.370,0.765,-1.221,0.122,1.099
-0.516,-0.374,0.776,-1.038,0.183,1.770
-0.516,-0.371,0.777,-0.854,0.427,2.319
-0.517,-0.366,0.774,-0.305,1.160,2.319
-0.518,-0.359,0.768,0.916,1.465,2.258
-0.521,-0.346,0.755,3.967,1.282,1.465
-0.518,-0.339,0.755,4.517,0.793,0.977
-0.526,-0.343,0.752,4.150,1.038,0.671
-0.525,-0.355,0.760,3.418,1.282,0.916
-0.525,-0.367,0.776,3.113,2.747,1.892
-0.529,-0.371,0.763,3.601,3.784,1.953
-0.533,-0.375,0.745,3.357,3.967,2.869
-0.532,-0.365,0.738,3.357,3.357,3.357
-0.531,-0.360,0.739,2.625,0.854,3.845
-0.530,-0.361,0.744,2.869,0.000,3.784
-0.519,-0.351,0.754,3.113,-0.549,4.028
-0.514,-0.348,0.756,2.197,0.061,4.211
-0.508,-0.358,0.761,0.244,0.366,4.211
-0.503,-0.357,0.767,-0.122,0.732,4.028
-0.502,-0.363,0.767,0.488,1.648,3.113
-0.515,-0.372,0.767,0.977,2.014,2.869
-0.511,-0.377,0.764,2.808,1.892,2.380
-0.515,-0.385,0.755,3.784,1.892,2.502
-0.512,-0.396,0.754,4.578,1.221,2.930
-0.513,-0.394,0.766,4.456,1.831,4.272
-0.512,-0.387,0.772,4.944,2.991,5.310
-0.502,-0.379,0.769,5.310,3.174,5.127
-0.509,-0.385,0.774,4.395,3.235,5.127
-2.375,0.143,1.267,-86.914,-305.054,-76.965
-2.419,0.031,1.879,-107.605,-332.397,-102.112
-2.150,-0.567,3.011,-160.095,-332.825,-133.972
-1.894,-0.827,3.463,-159.058,-256.775,-122.070
-1.266,-1.041,3.684,-84.595,-207.153,-114.441
-0.963,-1.059,2.980,26.917,-100.525,-108.948
-0.942,-0.989,2.449,80.078,-48.828,-107.544
-1.074,-0.927,1.198,145.142,21.790,-85.205
-1.138,-0.808,0.745,145.752,22.644,-69.458
-1.001,-0.485,0.411,112.122,-16.602,-44.922
-0.812,-0.357,0.569,73.425,-39.490,-34.729
-0.622,-0.282,1.058,-24.170,-61.157,-13.794
-0.594,-0.335,1.242,-51.819,-52.246,-4.761
-0.527,-0.383,1.395,-58.350,-42.175,-2.686
-0.459,-0.231,1.243,-32.227,-22.034,0.366
-0.443,-0.171,1.122,-23.010,-14.709,-0.671
-0.454,-0.161,0.937,-18.555,-11.536,-5.310
-0.458,-0.189,0.870,-18.616,-12.939,-11.719
-0.460,-0.280,0.849,-20.874,-19.165,-13.672
-0.430,-0.357,0.907,-22.461,-20.935,-11.353
-0.416,-0.363,0.932,-19.165,-18.372,-8.362
-0.417,-0.324,0.925,-11.841,-9.827,-4.211
-0.413,-0.292,0.897,-8.179,-6.531,-3.723
-0.402,-0.268,0.847,-4.700,-4.150,-4.211
-0.395,-0.252,0.831,-4.944,-3.479,-4.333
-0.423,-0.246,0.775,-4.578,-4.883,-5.981
-0.411,-0.251,0.790,-5.798,-11.047,-9.338
-0.396,-0.286,0.827,-5.859,-13.611,-9.827
-0.407,-0.302,0.881,-4.028,-13.550,-11.169
-0.410,-0.313,0.901,-3.723,-13.184,-12.024
-0.403,-0.360,0.957,-3.967,-10.254,-10.254
-0.404,-0.383,0.969,-3.174,-7.263,-9.277
-0.412,-0.381,0.938,0.488,-2.380,-5.310
-0.459,-0.369,0.890,3.479,0.793,-3.357
-0.439,-0.350,0.863,3.296,0.854,-2.502
-0.437,-0.336,0.846,4.333,-1.526,-2.991
-0.424,-0.319,0.841,4.578,-2.991,-3.113
-0.413,-0.311,0.851,3.662,-4.211,-3.052
-0.399,-0.288,0.880,0.916,-4.761,-1.770
-0.389,-0.264,0.890,0.183,-4.883,-2.014
-0.383,-0.288,0.905,-3.296,-4.272,-2.808
-0.380,-0.299,0.907,-4.822,-3.479,-1.770
-0.379,-0.317,0.892,-4.028,-1.221,-0.916
-0.383,-0.324,0.876,-2.991,-0.366,-0.977
-0.398,-0.327,0.844,-1.648,-0.488,-1.160
-0.409,-0.329,0.843,-0.732,-1.831,-2.014
-0.398,-0.332,0.865,-1.709,-4.089,-3.296
-0.402,-0.338,0.869,-3.235,-4.517,-3.052
-0.399,-0.328,0.871,-1.831,-5.371,-2.991
-0.385,-0.314,0.877,-0.183,-4.944,-2.563
-0.388,-0.307,0.879,0.305,-3.784,-2.869
-0.388,-0.311,0.869,-0.427,-2.991,-1.648
-0.390,-0.313,0.868,-0.183,-1.343,-0.854
-0.409,-0.315,0.862,1.038,-0.732,-0.366
-0.405,-0.305,0.843,-0.366,-1.038,-0.916
-0.404,-0.305,0.829,-2.197,-1.343,-0.244
-0.411,-0.326,0.848,-3.235,-1.892,2.014
-0.411,-0.318,0.855,-0.305,-1.831,1.831
-0.397,-0.300,0.849,1.038,-2.197,1.160
-0.406,-0.307,0.832,1.282,-2.258,1.160
-0.406,-0.302,0.839,0.061,-2.991,1.160
-0.393,-0.287,0.843,0.427,-3.601,0.061
-0.397,-0.286,0.836,0.488,-3.479,-0.305
-0.389,-0.287,0.863,-1.221,-3.784,0.610
-0.385,-0.293,0.878,-1.953,-3.052,1.160
-0.388,-0.294,0.879,-0.488,-1.343,0.427
-0.399,-0.290,0.867,0.549,-0.671,-0.366
-0.404,-0.299,0.859,1.465,-0.916,-2.258
-0.405,-0.309,0.846,2.197,-0.854,-2.197
-0.405,-0.306,0.836,2.380,-1.038,-2.014
-0.402,-0.307,0.846,1.160,-2.014,-1.587
-0.398,-0.312,0.860,0.671,-2.380,-1.404
-0.386,-0.312,0.881,0.977,-1.770,-0.610
-0.391,-0.320,0.872,1.587,-0.549,-0.488
-0.396,-0.326,0.852,3.052,0.183,0.183
-0.389,-0.313,0.840,4.333,-0.122,0.549
-0.384,-0.299,0.834,4.883,-0.305,0.549
-0.393,-0.300,0.820,3.601,-1.099,0.244
-0.392,-0.299,0.817,2.869,-1.648,0.183
-0.395,-0.310,0.824,2.380,-2.380,0.061
-0.395,-0.318,0.834,1.648,-2.625,0.549
-0.396,-0.323,0.846,1.770,-2.319,1.709
-0.396,-0.300,0.859,1.770,-1.892,1.770
-0.396,-0.296,0.866,1.160,-1.099,1.709
-0.420,-0.306,0.846,0.244,0.671,2.319
-0.416,-0.298,0.849,1.160,1.038,2.869
-0.414,-0.292,0.841,1.709,0.366,1.831
-0.421,-0.284,0.853,0.732,-0.977,2.991
-0.425,-0.303,0.857,0.305,-1.282,3.906
-0.419,-0.301,0.885,1.160,-1.221,2.136
-0.412,-0.292,0.896,2.075,-0.793,2.197
-0.410,-0.292,0.900,1.831,0.427,0.916
-0.411,-0.290,0.896,1.587,1.648,1.221
-0.419,-0.291,0.884,2.563,2.747,0.610
-0.428,-0.295,0.865,2.930,2.991,0.977
-0.426,-0.297,0.861,2.747,2.808,1.343
-0.426,-0.294,0.860,2.869,2.258,1.831
-0.415,-0.292,0.857,3.357,2.380,2.319
-0.411,-0.296,0.860,3.418,2.869,2.991
-0.405,-0.301,0.872,3.662,4.822,4.639
-0.402,-0.299,0.865,3.418,5.310,4.395
-0.381,-0.309,0.860,4.028,6.714,4.456
-0.399,-0.320,0.857,4.089,7.263,3.967
-0.404,-0.316,0.846,4.028,6.409,1.892
-0.409,-0.327,0.838,5.432,4.456,1.892
-0.404,-0.333,0.849,5.615,4.211,2.686
-0.404,-0.333,0.852,6.165,4.517,3.967
-0.404,-0.343,0.865,6.165,5.127,4.761
-0.404,-0.345,0.864,6.409,5.920,5.249
-0.401,-0.341,0.859,6.836,7.202,5.737
-0.402,-0.346,0.847,5.676,7.385,6.348
-0.402,-0.345,0.845,5.310,7.324,7.019
-0.398,-0.351,0.847,5.005,7.324,8.240
-0.394,-0.357,0.857,4.700,7.568,9.460
-0.394,-0.373,0.866,4.761,9.583,12.329
-0.401,-0.374,0.885,6.653,10.681,17.639
-0.394,-0.397,0.877,10.193,13.184,21.545
-0.370,-0.375,0.887,14.343,16.541,18.494
-0.331,-0.367,0.879,16.968,18.982,19.958
1.540,-0.483,0.703,-26.978,-60.974,48.889
1.479,-0.583,0.719,-28.625,-42.542,54.932
1.249,-0.675,0.590,3.540,-12.939,66.162
1.164,-0.578,0.486,35.767,-7.629,65.491
1.060,-0.254,0.185,90.027,-9.705,48.096
1.017,-0.141,0.046,96.130,-16.968,34.607
0.854,0.026,-0.125,68.665,-48.279,6.287
0.770,0.047,-0.141,40.588,-65.369,-6.714
0.565,0.011,-0.059,-17.456,-101.929,-30.090
0.499,-0.039,0.059,-40.283,-118.774,-40.344
0.309,-0.311,0.383,-66.833,-136.475,-52.185
0.168,-0.413,0.528,-69.946,-122.986,-45.227
-0.175,-0.354,0.629,-64.087,-113.525,-39.368
-0.516,-0.109,0.646,-54.077,-106.689,-41.687
-0.636,-0.088,0.682,-64.331,-111.816,-53.162
-0.879,-0.286,0.830,-91.370,-133.972,-81.970
-0.881,-0.353,0.977,-95.886,-145.325,-107.483
-0.889,-0.471,1.197,-88.989,-152.649,-119.080
-0.893,-0.587,1.259,-86.426,-153.381,-133.118
-0.893,-0.831,1.573,-87.097,-150.330,-131.104
-0.490,-0.973,1.865,-77.515,-121.887,-121.765
-0.429,-1.074,1.830,-61.584,-96.619,-114.014
-0.340,-1.004,1.323,-12.268,-41.748,-83.313
-0.318,-0.906,1.069,6.836,-6.165,-49.438
-0.302,-0.564,0.679,33.875,-7.507,-32.532
-0.354,-0.164,0.494,30.334,-8.362,-10.071
-0.344,-0.064,0.509,10.071,-16.846,-4.578
-0.184,-0.045,0.879,-41.199,-40.955,-2.625
-0.157,-0.089,0.960,-49.500,-44.983,-4.211
-0.065,-0.154,1.092,-40.100,-30.518,-5.493
-0.042,-0.194,1.009,-31.677,-23.315,-2.319
-0.042,-0.169,0.917,-28.870,-20.020,1.038
-0.018,-0.139,0.896,-22.461,-20.020,0.366
-0.084,-0.167,0.893,-18.372,-18.738,-0.916
-0.018,-0.114,1.033,-16.479,-18.738,-1.038
0.009,-0.096,1.067,-12.634,-18.860,-3.174
0.019,-0.114,1.015,-5.432,-14.648,-7.751
0.019,-0.137,0.949,-1.892,-11.292,-10.559
-0.007,-0.240,0.861,0.916,-10.254,-14.099
-0.003,-0.290,0.871,-2.441,-13.733,-13.306
0.024,-0.347,0.942,-9.277,-16.724,-7.874
0.036,-0.328,1.032,-12.329,-21.179,-3.174
0.080,-0.292,1.077,-13.428,-19.165,-0.488
0.083,-0.259,1.086,-12.817,-15.015,1.038
0.097,-0.253,1.087,-9.583,-13.916,-0.549
0.107,-0.279,1.057,-7.812,-9.705,-2.441
0.101,-0.311,1.038,-6.042,-6.470,-2.563
0.100,-0.348,1.045,-4.211,-5.005,-1.160
0.109,-0.334,1.054,14.038,-3.967,-0.244
0.115,-0.297,1.060,3.235,-2.258,0.183
0.120,-0.267,1.043,5.920,1.282,-1.282
0.093,-0.251,0.996,5.188,1.831,-2.075
0.100,-0.283,0.989,-1.404,0.488,-2.686
0.098,-0.306,1.000,-2.930,-0.793,-2.319
0.098,-0.322,0.992,-2.441,-1.099,-0.977
0.104,-0.332,0.969,-2.563,-2.258,0.427
0.103,-0.346,0.967,-3.906,-2.075,3.967
0.114,-0.331,0.971,-3.723,-2.014,5.554
0.107,-0.302,0.956,-0.916,-0.244,6.470
0.099,-0.287,0.943,-0.427,0.000,6.714
0.107,-0.259,0.943,-1.343,-0.244,6.714
0.113,-0.247,0.951,-1.831,-1.099,6.104
0.100,-0.245,0.954,-0.854,0.000,4.272
0.100,-0.252,0.957,-0.916,-0.183,3.662
0.131,-0.261,0.998,-0.122,0.122,2.869
0.125,-0.275,0.998,0.854,2.075,2.747
0.114,-0.276,0.974,2.625,6.592,3.601
0.106,-0.269,0.947,3.845,8.179,3.601
0.079,-0.256,0.882,5.737,8.240,2.686
0.072,-0.246,0.873,3.479,6.348,3.174
0.076,-0.238,0.905,-0.793,1.953,3.601
0.089,-0.260,0.910,-3.235,-0.061,3.479
0.102,-0.268,0.939,-3.784,-1.587,3.357
0.115,-0.257,0.976,-0.122,-1.343,3.174
0.115,-0.239,0.962,3.479,1.709,2.991
0.096,-0.220,0.928,2.197,2.686,2.808
0.090,-0.224,0.920,0.549,2.869,2.747
0.097,-0.223,0.909,-1.526,1.526,2.563
0.101,-0.222,0.913,-0.671,1.404,1.953
0.120,-0.243,0.910,0.671,-0.305,-2.014
0.120,-0.264,0.919,2.991,-2.014,-2.930
0.125,-0.305,0.947,3.906,-2.502,-3.784
0.133,-0.325,0.995,2.563,-2.869,-2.747
0.144,-0.328,1.006,2.258,-1.282,-1.709
0.137,-0.318,0.991,4.578,1.892,-0.854
0.127,-0.317,0.969,6.592,3.479,-0.427
0.118,-0.300,0.922,7.690,2.747,0.122
0.105,-0.292,0.904,7.324,2.197,0.610
0.107,-0.261,0.908,2.747,-0.732,1.831
0.107,-0.259,0.910,0.854,-2.136,1.953
0.109,-0.265,0.956,-1.770,-3.662,2.319
0.115,-0.265,0.965,-0.610,-3.540,2.075
0.127,-0.264,0.973,1.343,-1.282,3.235
0.122,-0.264,0.969,1.282,1.038,4.639
0.112,-0.243,0.947,1.465,2.747,5.493
0.104,-0.239,0.930,2.563,3.174,5.249
0.092,-0.230,0.909,2.380,1.831,3.418
0.094,-0.221,0.911,1.038,0.916,3.113
0.106,-0.208,0.917,-0.183,0.000,2.747
0.105,-0.213,0.926,-1.587,-0.916,0.671
0.108,-0.214,0.943,-2.014,-1.282,0.366
0.117,-0.226,0.959,-2.563,-0.732,0.122
0.114,-0.239,0.960,-2.014,0.488,-0.244
0.111,-0.264,0.955,-0.427,2.258,-0.671
0.109,-0.279,0.945,0.427,2.380,-0.244
0.114,-0.296,0.944,1.160,2.563,0.549
0.114,-0.298,0.945,2.258,2.625,1.404
0.111,-0.283,0.942,3.601,3.113,3.296
0.107,-0.278,0.938,5.005,4.028,3.906
0.108,-0.272,0.947,5.188,4.517,4.333
0.116,-0.271,0.952,6.287,5.127,4.395
0.127,-0.266,0.939,8.057,7.507,4.333
0.101,-0.258,0.941,8.789,9.399,4.272
0.098,-0.282,0.942,8.179,9.827,4.456
0.092,-0.291,0.943,9.644,10.742,5.493
0.114,-0.302,0.969,12.756,12.756,7.874
0.103,-0.320,0.970,15.198,15.747,9.094
0.133,-0.363,0.982,21.790,23.743,12.817
0.103,-0.365,0.963,25.757,27.405,16.418
-0.559,-0.710,1.692,-75.867,-108.459,-145.081
-0.721,-0.760,1.482,-68.726,-67.871,-136.353
-1.003,-0.869,1.146,-121.887,-53.040,-119.934
-0.991,-1.079,1.166,-159.180,-69.946,-122.192
-0.671,-1.582,1.633,-172.302,-105.408,-146.545
-0.417,-1.706,1.804,-71.106,-82.092,-170.471
-0.082,-1.711,1.576,-14.038,-46.753,-173.340
-0.205,-1.484,0.818,69.275,25.452,-139.832
-0.263,-1.328,0.467,80.139,35.278,-112.305
-0.193,-1.000,0.083,59.326,30.762,-50.781
-0.146,-0.828,0.031,39.917,16.846,-21.484
-0.112,-0.507,0.146,5.005,-16.968,21.057
-0.094,-0.326,0.288,-10.437,-33.752,35.889
0.072,-0.070,0.608,-40.161,-60.120,45.044
0.181,-0.023,0.767,-50.049,-68.726,41.382
0.340,0.003,1.033,-55.969,-61.157,29.480
0.366,-0.033,1.045,-49.500,-52.612,17.639
0.366,-0.183,0.998,-29.846,-23.132,-3.601
0.289,-0.400,0.823,-12.390,-15.869,-16.724
0.244,-0.483,0.791,-8.606,-15.808,-17.212
0.254,-0.519,0.810,-2.808,-19.897,-9.888
0.255,-0.503,0.791,-2.014,-20.630,-3.906
0.287,-0.332,0.807,-10.193,-17.517,8.667
0.300,-0.276,0.840,-15.747,-17.212,11.536
0.338,-0.268,0.913,-18.433,-19.226,4.944
0.345,-0.281,0.922,-16.785,-19.165,0.916
0.337,-0.341,0.895,-12.329,-14.038,-4.639
0.328,-0.372,0.874,-10.986,-11.841,-5.615
0.301,-0.389,0.836,-10.010,-10.864,-4.089
0.319,-0.396,0.852,-9.644,-11.536,-3.967
0.348,-0.391,0.879,-10.498,-15.137,-4.089
0.352,-0.395,0.888,-10.437,-17.029,-3.662
0.375,-0.401,0.911,-11.292,-18.494,-3.540
0.410,-0.422,0.923,-9.644,-14.404,-4.578
0.407,-0.463,0.923,-7.202,-10.559,-6.409
0.397,-0.506,0.891,1.221,-4.578,-9.216
0.396,-0.512,0.879,4.700,-2.380,-9.277
0.380,-0.521,0.854,6.653,0.854,-6.958
0.379,-0.502,0.834,8.301,2.441,-5.737
0.374,-0.483,0.802,7.568,3.052,-4.395
0.366,-0.497,0.792,2.197,1.160,-3.479
